expedia_hotel_id,price,date,hotel,native_currency,market_id,market
1166,165.60,2020-02-03,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-04,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-05,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-06,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-07,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-08,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-09,Trumbull Marriott Shelton,USD,1664,New Haven
1166,165.60,2020-02-10,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-11,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-12,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-13,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-14,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-15,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-16,Trumbull Marriott Shelton,USD,1664,New Haven
1166,165.60,2020-02-17,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-18,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-19,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-20,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-21,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-22,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-23,Trumbull Marriott Shelton,USD,1664,New Haven
1166,165.60,2020-02-24,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-25,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-02-26,Trumbull Marriott Shelton,USD,1664,New Haven
1166,135.70,2020-02-27,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-28,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-02-29,Trumbull Marriott Shelton,USD,1664,New Haven
1166,146.05,2020-03-01,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-03-02,Trumbull Marriott Shelton,USD,1664,New Haven
1166,185.15,2020-03-03,Trumbull Marriott Shelton,USD,1664,New Haven
1166,185.15,2020-03-04,Trumbull Marriott Shelton,USD,1664,New Haven
1166,146.05,2020-03-05,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-03-06,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-03-07,Trumbull Marriott Shelton,USD,1664,New Haven
1166,146.05,2020-03-08,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-03-09,Trumbull Marriott Shelton,USD,1664,New Haven
1166,185.15,2020-03-10,Trumbull Marriott Shelton,USD,1664,New Haven
1166,185.15,2020-03-11,Trumbull Marriott Shelton,USD,1664,New Haven
1166,146.05,2020-03-12,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-03-13,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-03-14,Trumbull Marriott Shelton,USD,1664,New Haven
1166,146.05,2020-03-15,Trumbull Marriott Shelton,USD,1664,New Haven
1166,174.80,2020-03-16,Trumbull Marriott Shelton,USD,1664,New Haven
1166,185.15,2020-03-17,Trumbull Marriott Shelton,USD,1664,New Haven
1166,185.15,2020-03-18,Trumbull Marriott Shelton,USD,1664,New Haven
1166,146.05,2020-03-19,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-03-20,Trumbull Marriott Shelton,USD,1664,New Haven
1166,116.15,2020-03-21,Trumbull Marriott Shelton,USD,1664,New Haven
19783,205.85,2019-05-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-05-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,195.51,2019-05-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-05-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-05-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,263.35,2019-05-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,146.05,2019-05-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,135.70,2019-05-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,133.40,2019-05-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-05-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,109.25,2019-05-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-05-31,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-06-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,146.05,2019-06-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-06-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-06-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-06-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,118.45,2019-06-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-06-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-06-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,118.45,2019-06-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-06-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-06-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,145.48,2019-06-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,118.45,2019-06-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,146.05,2019-06-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,141.45,2019-06-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-06-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-06-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,205.85,2019-06-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,195.51,2019-06-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,118.45,2019-06-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-06-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,155.25,2019-06-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-06-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-06-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-06-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-06-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-06-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-06-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-06-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-06-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-07-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-07-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-07-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-07-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-07-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,155.25,2019-07-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-07-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-07-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-07-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-07-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-07-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,146.05,2019-07-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,211.60,2019-07-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-07-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-07-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-07-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-07-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-07-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-07-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,188.60,2019-07-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-07-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,200.10,2019-07-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,172.12,2019-07-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,223.10,2019-07-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-07-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,123.05,2019-07-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-07-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-07-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-07-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-07-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-07-31,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-08-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-08-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-08-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-08-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-08-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,123.05,2019-08-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,127.65,2019-08-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-08-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-08-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-08-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-08-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-08-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-08-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-08-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-08-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,182.85,2019-08-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-08-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-08-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-08-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-08-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-08-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-08-31,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,109.25,2019-09-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,123.05,2019-09-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-09-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-09-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-09-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-09-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-09-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-09-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-09-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-09-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-09-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-09-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-09-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,120.75,2019-09-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-09-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-09-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-09-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-09-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-09-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-09-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-10-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,142.60,2019-10-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-10-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-10-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-10-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-10-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,159.85,2019-10-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,120.75,2019-10-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-10-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-10-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,223.10,2019-10-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,223.10,2019-10-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-10-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,182.85,2019-10-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,120.75,2019-10-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-10-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-10-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-10-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,159.85,2019-10-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-10-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-10-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-10-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,185.15,2019-10-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-10-31,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-11-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-11-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-11-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-11-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-11-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-11-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-11-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-11-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-11-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-11-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-11-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-11-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-11-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-11-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-11-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-11-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-11-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-11-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-11-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-11-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-12-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-12-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-12-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-12-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-12-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-12-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-12-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-12-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2019-12-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2019-12-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-12-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2019-12-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2019-12-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-12-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-12-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-12-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2019-12-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2019-12-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,164.45,2019-12-31,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,112.70,2020-01-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2020-01-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2020-01-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,100.05,2020-01-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-01-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-01-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-01-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-01-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-01-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-01-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-01-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-01-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-01-30,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-01-31,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-02-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-02-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-02-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-02-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-14,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-15,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-16,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-02-17,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-18,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-19,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-02-20,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-21,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-22,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-23,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-02-24,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-25,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-02-26,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-02-27,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-28,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-02-29,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-03-01,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-03-02,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-03-03,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-03-04,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-03-05,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-03-06,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-03-07,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-03-08,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,154.10,2020-03-09,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-03-10,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,174.80,2020-03-11,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,136.85,2020-03-12,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-03-13,Courtyard New Haven Wallingford,USD,1664,New Haven
19783,113.85,2020-03-14,Courtyard New Haven Wallingford,USD,1664,New Haven
2473639,318.55,2019-05-18,Hilton Garden Inn Milford,USD,1664,New Haven
2473639,294.40,2019-05-19,Hilton Garden Inn Milford,USD,1664,New Haven
